Source,Target,Weight
M28141,M37324,0.837573385518591
M124881,M96668,0.8692073514488668
M96791,M96838,0.9285930408472012
M23894,M2341,0.8785151856017998
M1927,M98341,0.9107341490545049
M28398,M124990,0.7411237504308859
M96775,M125006,0.8679922673294671
M124896,M124749,0.8734885803851321
M4345,M119434,0.8474831709032452
M131750,M124763,0.7971959569611998
M96767,M188906,0.8276140492531288
M96696,M28399,0.9215059897318882
M28226,M125064,0.8849840255591054
M112611,M124728,0.8826687116564417
M2323,M108080,0.8772059600549509
M124701,M124903,0.9208215106066748
M28301,M72775,0.8607106076210093
M96829,M96668,0.8042732204140374
M125016,M188906,0.8305534495830175
M23787,M96668,0.8572719060523939
M190774,M194391,0.8294209702660407
M190713,M96780,0.9112983151635282
M124729,M124702,0.8673337039095794
M124929,M125032,0.9189269746646797
M96754,M124732,0.8369817411479875
M23785,M124710,0.9062832800851971
M194658,M107041,0.7619047619047619
M124926,M96901,0.9199886909810574
M2187,M28276,0.9601494396014943
M28141,M96787,0.8367084538733526
M96272,M124712,0.893676916414032
M4246,M96978,0.9132384261854052
M39726,M124896,0.8636903975696738
M124809,M124903,0.9402039129236704
M189525,M124730,0.9340974212034384
M22418,M96813,0.8951655746414026
M4345,M4319,0.8536528071411792
M124809,M96813,0.8982035928143712
M23816,M124759,0.9346774193548388
M124749,M112788,0.9060211998688668
M28398,M124714,0.8699406929559879
M38596,M96772,0.896919315403423
M124730,M28276,0.9388214125056229
M28257,M124743,0.8392767453540935
M190774,M96956,0.7177068214804064
M124772,M124988,0.8458758228991868
M28429,M28150,0.8449345279117851
M4246,M124968,0.8748967795210569
M124713,M96775,0.8882368631635102
M28228,M101580,0.8702903026559605
M125063,M125032,0.9078731547293604
M28393,M96934,0.8953474021967173
M124713,M124726,0.8475789473684211
M96762,M23894,0.8601551403911286
M23787,M119436,0.9334633474819318
M1852,M124850,0.8980275400074432
M124895,M124732,0.8602269304147002
M112611,M118859,0.8347032991780204
M124749,M28429,0.8692810457516341
M2341,M95074,0.8966659763926279
M190713,M28276,0.913352588313708
M28390,M96705,0.8378535170413343
M188945,M124749,0.8828434438190536
M112755,M124712,0.8907035175879398
M96811,M124728,0.8767089236887895
M124903,M124853,0.905870936438622
M96956,M36392,0.44729849424269263
M28393,M96956,0.5524437122460186
M124968,M124763,0.7072771872444807
M96791,M189525,0.9435028248587571
M96729,M96754,0.8651474530831099
M125104,M119435,0.9552009818962872
M39726,M1038,0.8413813286508633
M23821,M96806,0.9395604395604396
M125104,M96884,0.8454316464392031
M40599,M96956,0.3272275690779261
M96774,M125063,0.8932784636488341
M28135,M112611,0.8621477532368621
M39721,M96936,0.9230609705516384
M28226,M28429,0.8830553116769095
M189525,M194391,0.9156144133045888
M124828,M5565,0.8278992456207646
M124729,M124802,0.884622067767159
M96829,M96816,0.861156608290286
M124806,M1185,0.8351792753895251
M96936,M111027,0.905223251895535
M96729,M96705,0.8538767395626242
M111033,M125107,0.5899104963384866
M1038,M96829,0.8339943342776204
M124806,M28219,0.954814897662454
M96754,M108080,0.8464897914619499
M28219,M1927,0.9491735072528956
M28224,M23787,0.9241989478718317
M72775,M96651,0.8590812896800697
M96829,M125064,0.8476281744130331
M28390,M4319,0.931958762886598
M23787,M111027,0.9166189439926696
M96729,M124710,0.876958349254872
M125065,M2025,0.8911647814124121
M1055,M39724,0.9018289402904788
M28135,M96780,0.8946350894151764
M189525,M96775,0.8883473637571998
M28132,M1055,0.6531634046426946
M23894,M125706,0.8541367766618843
M72775,M38601,0.8527242445871996
M124881,M2341,0.9359123747378234
M4289,M38420,0.9259575679908872
M1852,M96956,0.5889283179559972
M2278,M28126,0.7716959064327485
M40599,M96838,0.6378976171474177
M124990,M97296,0.7184981998971369
M28132,M124702,0.6195405200706893
M28135,M193419,0.8298086606243706
M124926,M2341,0.9291644771413556
M125030,M125067,0.8687872763419483
M28393,M125068,0.8732088580112897
M5565,M28150,0.8216878942982978
M96882,M124789,0.5843730824299448
M28257,M1037,0.8696766320927395
M124749,M28399,0.8882738827388273
M28394,M125012,0.9248739322836268
M96696,M124889,0.9092760180995476
M124749,M124853,0.9109218929097757
M28299,M28229,0.9521244763614602
M124809,M124890,0.9250898921294448
M24922,M124730,0.7508628127696291
M23787,M96651,0.9257667979472489
M28132,M28397,0.6289107393691737
M124890,M38420,0.9190101237345332
M125016,M96791,0.9120564474895184
M96835,M23787,0.9152200242228502
M124806,M96696,0.9275683665927568
M124733,M39724,0.8916732438831886
M124895,M124988,0.8594908153399936
M96899,M28398,0.9153462122856524
M23894,M96838,0.8725300271212708
M1185,M28276,0.8217420661715057
M38398,M5565,0.8335806414792832
M1038,M119434,0.8683064309505508
M2323,M125101,0.5384615384615384
M22418,M124990,0.7502024291497976
M23693,M2278,0.9206798866855525
M124726,M124990,0.748249299719888
M96876,M124714,0.8098102730217492
M39717,M112755,0.9243127454480544
M2002,M28225,0.8904109589041096
M125030,M124713,0.8569157392686805
M4289,M124789,0.6940422501780205
M28228,M28126,0.7745254973702264
M125016,M96774,0.9141143713857356
M96781,M96813,0.8738170347003155
M2323,M125006,0.8954613466334165
M96903,M28276,0.9296390812978492
M194658,M124881,0.7896475770925111
M96761,M124729,0.8736072423398329
M97293,M112755,0.8319594166138237
M23693,M124968,0.8736176935229067
M96764,M124715,0.8650270824183868
M119436,M124759,0.970018281535649
M5565,M28115,0.8386427438056878
M124701,M1927,0.9184023523646164
M1055,M125027,0.9245625405055088
M23785,M96884,0.8367346938775511
M96668,M125103,0.8576874205844981
M194391,M112788,0.9407728421812928
M124713,M124854,0.8844315111203492
M124926,M96997,0.9316528506174928
M125030,M129164,0.8483121437965805
M1055,M28257,0.8801899800827333
M188906,M39721,0.8290434114483288
M185340,M124889,0.8884559181685339
M124903,M125006,0.8780188293082276
M125101,M124763,0.65
M23693,M24922,0.7407450659815485
M1852,M125064,0.8988011832477035
M96756,M96781,0.928872942169692
M194658,M28228,0.7622977880488611
M124828,M2025,0.8289747743577875
M96931,M96771,0.8931533269045323
M23816,M28276,0.9056511056511056
M28141,M98341,0.8762331838565023
M96934,M118859,0.8382119355570683
M124728,M124807,0.8757929883138564
M111033,M124889,0.9416506717850288
M194391,M125032,0.93026941362916
M96651,M28122,0.8414923219622797
M28424,M96838,0.9339853300733496
M96835,M28394,0.912780864943223
M2278,M96884,0.8328882955051179
M28397,M96978,0.912126984126984
M28451,M5565,0.8706450500172473
M96705,M97968,0.8665824384080859
M124809,M96696,0.9419096626643796
M124702,M98341,0.9217519027907598
M4282,M1204,0.8639543644387041
M28429,M118658,0.8195713573683336
M96729,M96978,0.9050549450549452
M124702,M1263,0.9038535893800748
M124729,M124726,0.8564522127184827
M39721,M1263,0.909426987060998
M124802,M39721,0.9538910911746296
M188906,M124926,0.8132824103543392
M125063,M96899,0.9127404516308892
M101580,M96838,0.9284833538840938
M96849,M28122,0.7935900020157226
M1852,M1263,0.9244038559107052
M125030,M124733,0.8741418764302059
M28132,M124930,0.6228707564026206
M40599,M1852,0.6147889083187609
M28225,M124713,0.9221085759244688
M5565,M96668,0.8054482830602233
M28399,M125670,0.9018821351434744
M28224,M23816,0.8947061397112439
M189525,M125101,0.5385368240763396
M125706,M23816,0.8783536077320446
M4282,M96933,0.9259911894273128
M125016,M124881,0.9177046263345195
M1922,M124763,0.8073809850459597
M190713,M2025,0.8311499272197962
M23693,M38596,0.8641551246537396
M39721,M96651,0.9409888357256778
M131750,M97968,0.9310425432445067
M124893,M124889,0.9509178743961352
M119436,M102886,0.9310946358482336
M96764,M96763,0.8676019289785182
M185340,M96781,0.8966749106897499
M193419,M98341,0.8757575757575757
M96779,M96705,0.8547624968913206
M1204,M102886,0.880184331797235
M124808,M1892,0.88162581185837
M124802,M96272,0.9142730888201502
M28617,M1892,0.8873782007704509
M28224,M23693,0.9226406533575318
M125030,M4345,0.822146940503917
M23781,M39724,0.9216797900262468
M23787,M23816,0.8883594281824371
M185341,M1204,0.8424763542562339
M125104,M28301,0.9236043095004896
M23821,M28429,0.9164983164983164
M28617,M37324,0.9326291749928632
M189525,M28393,0.9277978339350179
M28165,M95074,0.9665435139573072
M124729,M4345,0.9169339861556643
M28301,M124903,0.9756797376690804
M125107,M124714,0.546664038632108
M96781,M2278,0.906426735218509
M107212,M96775,0.898989898989899
M2002,M96772,0.910580204778157
M96774,M111027,0.9112014550123034
M23781,M125103,0.9471658866354654
M4319,M96978,0.9132720105124836
M96762,M39724,0.8861682446403308
M28288,M96936,0.9218697829716194
M2002,M28393,0.9525996693000184
M96747,M26837,0.8535802469135803
M33982,M28126,0.7905123339658444
M125030,M1852,0.8876404494382022
M28223,M124734,0.9111328125
M96767,M28429,0.8903833221250841
M124729,M119435,0.91115598182736
M125104,M96936,0.9168245946515056
M96849,M112788,0.8689767190037899
M188945,M96787,0.8990498812351544
M28393,M96936,0.9734413684447444
M28257,M125032,0.8711848671231287
M124988,M96771,0.8713392966548217
M124809,M124929,0.9372708757637476
M28288,M96829,0.8933710780844539
M39724,M97968,0.9114737378888322
M1922,M112611,0.9085639286886142
M28224,M124759,0.9431602879878742
M39726,M118658,0.7956881423915768
M1185,M95074,0.8175376439326838
M24594,M112755,0.8995633187772926
M125104,M23785,0.9178350179328334
M101580,M28124,0.7619731800766284
M96779,M1179,0.8871080139372822
M4345,M124715,0.7908312815101418
M190713,M97968,0.9036839769196626
M131750,M112755,0.9191994069681244
M124802,M28429,0.8961971601109842
M23821,M124881,0.9665631717219968
M124898,M124853,0.912102116658588
M96882,M102886,0.9060291060291059
M28400,M28429,0.8772296320102845
M96876,M124734,0.8462641103744849
M124926,M28284,0.9250053567602314
M2002,M1037,0.9261599210266536
M96761,M125063,0.9070155902004454
M2278,M4345,0.8366986865320526
M124893,M24594,0.8779636096305826
M36392,M38601,0.9369793553060484
M28394,M124898,0.9668894601542416
M131750,M96754,0.8765432098765432
M1928,M124896,0.8928326081978475
M124749,M119435,0.9468656716417909
M1927,M28276,0.9447960618846696
M39717,M96813,0.9048178613396004
M28617,M28424,0.9270603790215954
M2341,M124730,0.9421068954822702
M28399,M112788,0.9397642950676559
M96756,M124733,0.91878775874022
M28429,M125670,0.9108943089430894
M1055,M124701,0.9207721117833476
M96882,M124713,0.9011937557392102
M111027,M28150,0.8796154686475858
M96781,M23787,0.9505045651129264
M189525,M96884,0.8056482099177229
M4345,M119436,0.8337100737100737
M96763,M125107,0.6945153061224489
M96765,M96747,0.8918706636994371
M28219,M124734,0.9128880221030392
M194658,M28135,0.7682198327359617
M101580,M111027,0.8902413864245925
M125030,M97293,0.8245761819521954
M112611,M28124,0.8017786098759654
M2278,M124807,0.9255339255339255
M96835,M124807,0.9283329623859335
M124896,M96754,0.8691057834337007
M125103,M125012,0.9347051840126632
M124926,M28276,0.927646129541864
M4282,M96848,0.9238699444885012
M112755,M118859,0.8693594193751972
M28229,M97968,0.9536218574216508
M96765,M28226,0.9090784232935036
M96787,M124990,0.7398583386992917
M28126,M124733,0.7889377458921546
M125064,M96651,0.8995166251647869
M101580,M112788,0.9048469957560866
M96765,M28276,0.9273377010125076
M4289,M28132,0.6215446672203109
M124731,M36392,0.8732394366197183
M125107,M96774,0.6073580034423408
M39721,M28226,0.9133419133419134
M2323,M1927,0.950606394707828
M125104,M96767,0.92947424322889
M96876,M96816,0.8453476482617587
M125068,M28276,0.8824969400244798
M107212,M125068,0.8764616866143898
M28451,M124926,0.9167344283623352
M124734,M96705,0.8608357628765793
M96848,M108080,0.9133049361062392
M5565,M125006,0.8521209530932792
M28399,M28122,0.8551915374345281
M22418,M190713,0.9081903841507609
M124802,M124926,0.9286411452120159
M2323,M40599,0.6183902667290594
M125016,M125067,0.8959946146078761
M96838,M28126,0.8008222932846049
M96668,M96651,0.8605817452357071
M124702,M28115,0.8795031055900621
M96791,M96849,0.8472643581964641
M28397,M125063,0.902439024390244
M72779,M124711,0.8104033970276009
M28165,M39724,0.8569486562794102
M119436,M28178,0.920626631853786
M96696,M124733,0.9160854402789886
M124701,M96668,0.8677616340282165
M125068,M124889,0.8896679454954359
M28132,M107212,0.6247235192922094
M28269,M28219,0.9301594187181432
M124988,M28150,0.8210778443113772
M107041,M96705,0.8294942413620431
M190774,M1852,0.8308141076637496
M124729,M72779,0.932732316227462
M28451,M23693,0.9232727890001696
M96806,M125064,0.8961788031723144
M96884,M28276,0.8440276406712734
M96779,M96747,0.8905637001858352
M96781,M124929,0.9198020822595608
M124731,M124715,0.8012805854104733
